source,target,Viajes,Tiempo_Promedio
126,131,748,248.0240642
126,132,395,383.364557
126,133,516,557.7151163
126,134,1701,330.2880658
126,135,551,455.8039927
126,136,1806,311.0260244
126,141,1828,401.5842451
126,145,644,581.8773292
126,151,439,635.5307517
126,158,521,764.6679463
127,126,572,370.465035
127,127,905,1172.239779
127,136,398,426.3944724
127,36,424,665.5070755
128,128,824,1615.243932
128,136,480,500.83125
128,141,548,438.2408759
128,158,427,786.9789227
128,31,397,441.8060453
129,124,437,513.3478261
129,125,366,488.9918033
129,129,1154,939.6941075
129,130,793,289.3001261
129,133,653,417.1470138
129,134,664,353.6385542
129,136,942,220.1602972
129,141,450,488.3244444
129,145,408,482.4485294
129,146,377,590.8885942
129,151,431,480.6148492
130,116,435,506.3655172
130,126,536,282.8507463
130,129,501,277.0219561
130,130,677,1089.65288
130,31,441,469.7528345
131,126,690,249.0347826
131,131,728,1036.572802
131,133,833,293.8043217
131,145,574,1338.1777
131,147,505,444.180198
131,37,372,481.5591398
132,132,434,1017.935484
132,136,390,423.4820513
133,121,386,353.6606218
133,131,513,383.1754386
133,133,899,1043.34594
133,136,1333,414.0810203
133,146,388,747.2293814
133,182,472,937.4788136
134,125,421,520.3230404
134,126,1745,315.7816619
134,129,375,462.2666667
134,134,1397,1155.347888
134,135,757,407.8256275
134,136,920,339.6576087
134,145,515,488.0563107
134,146,678,603.4646018
134,147,374,406.1925134
134,149,718,428.218663
134,151,718,489.2604457
134,158,770,595.9558442
134,163,397,689.5566751
134,18,467,556.5631692
134,47,433,581.0854503
135,123,640,375.4046875
135,126,614,483.7312704
135,129,460,474.1586957
135,134,930,374.0731183
135,135,1006,1129.593439
135,136,2429,362.4977357
135,137,461,466.9284165
135,141,670,414.561194
135,37,372,672.0806452
136,116,376,787.4335106
136,119,368,711.7608696
136,120,379,512.2796834
136,124,512,677.2734375
136,126,1447,315.8928818
136,128,414,498.705314
136,132,389,396.9511568
136,133,876,471.2796804
136,134,764,368.736911
136,135,2083,358.4589534
136,136,1075,1001.35814
136,137,1011,330.2670623
136,138,635,361.176378
136,140,381,426.6614173
136,145,448,388.9598214
136,146,470,537.3531915
136,150,431,529.8491879
136,151,511,463.8669276
136,158,619,577.1147011
136,165,372,633.1397849
136,38,381,598.5013123
136,47,381,476.3097113
137,123,491,353.4215886
137,125,486,401.3909465
137,126,603,418.7280265
137,136,1186,311.5910624
137,137,831,1170.417569
138,120,375,424.7706667
138,126,454,448.0110132
138,136,621,411.078905
138,138,751,1111.711052
138,148,534,256.7715356
138,149,463,303.6846652
138,159,445,404.7191011
139,108,853,1064.180539
139,139,1656,1315.745773
139,155,1585,496.5993691
139,175,442,1156.30543
139,190,567,1045.021164
139,222,425,1828.684706
139,247,495,1131.967677
139,257,473,1085.494715
139,260,456,1487.984649
139,33,1019,1043.605496
139,449,910,909.5758242
140,120,420,527.4571429
140,127,429,367.044289
140,136,533,381.5590994
140,140,767,1032.90352
140,146,465,582.3913978
140,148,633,270.0552923
140,149,732,324.1598361
141,120,627,463.6283892
141,121,385,440.8519481
141,126,2267,373.9307455
141,128,512,396.9296875
141,135,466,373.3905579
141,141,1531,1230.550621
141,144,511,378.1898239
141,146,743,518.7846568
141,148,600,334.14
141,149,1011,364.396637
141,151,414,469.6980676
141,158,2346,430.71526
141,159,572,418.4947552
141,163,576,511.8211806
141,276,440,696.525
141,36,423,748.8085106
142,141,445,344.2764045
142,142,663,1058.986425
142,143,591,291.7783418
142,144,889,405.9943757
142,149,521,424.5451056
142,158,465,487.427957
142,163,466,585.6459227
142,36,405,631.9234568
143,142,455,412.1252747
143,143,622,1103.644695
143,146,703,484.1564723
143,149,675,337.7911111
143,158,453,366.9050773
144,137,366,349.8907104
144,141,894,295.4138702
144,142,544,636.7316176
144,144,585,1295.675214
145,126,1211,430.7927333
145,131,878,390.2596811
145,134,459,426.0936819
145,135,588,567.0782313
145,141,529,429.9905482
145,143,431,345.4037123
145,144,591,383.6615905
145,145,901,1212.058824
145,146,755,421.2556291
145,148,860,304.1651163
145,149,1156,350.16609
145,158,1995,346.9699248
145,159,429,408.7296037
145,163,537,455.9162011
145,36,377,752.3925729
146,134,367,619.880109
146,140,435,581.5149425
146,141,598,553.6755853
146,143,401,468.3640898
146,145,767,362.2151239
146,146,827,925.9528416
146,149,430,615.8697674
146,157,782,282.5946292
146,162,395,453.9392405
146,164,485,520.5814433
146,180,414,393.8478261
146,182,621,679.0869565
146,36,854,656.3360656
146,37,452,546.6084071
146,38,707,528.0226308
146,45,403,591.560794
147,146,616,437.2727273
147,147,1794,906.3338907
147,149,559,213.627907
147,158,894,275.5805369
147,163,626,367.7875399
148,137,477,451.2410901
148,140,758,296.0778364
148,141,952,387.3760504
148,142,518,397.2586873
148,145,1452,254.6900826
148,146,935,459.2352941
148,147,580,211.9086207
148,151,901,323.0621532
149,133,567,573.0564374
149,134,515,501.0640777
149,135,412,503.3786408
149,137,535,418.5663551
149,138,482,492.9543568
149,140,938,286.9115139
149,141,1005,373.9034826
149,142,416,544.9975962
149,143,598,313.7575251
149,145,1311,299.4691076
149,146,649,460.4869029
149,147,567,252.8042328
149,149,639,1210.214397
149,151,1097,353.23701
149,153,424,612.8419811
149,276,394,498.4441624
150,134,545,701.9009174
150,141,403,624.0496278
150,150,667,1059.056972
150,152,387,300.3540052
150,153,639,376.6885759
150,157,780,328.7551282
150,158,588,544.3333333
150,161,442,417.1040724
150,162,835,339.7916168
150,163,387,544.6795866
150,164,717,447.8382148
150,39,427,629.088993
151,117,439,691.8018223
151,126,593,536.925801
151,134,609,461.2003284
151,141,396,467.9318182
151,146,457,429.0087527
151,148,785,346.4764331
151,149,1274,335.2770801
151,151,981,1132.625892
151,152,962,376.7224532
151,158,2459,361.253355
151,159,520,385.4923077
151,163,609,425.998358
152,141,424,569.8301887
152,145,383,463.2532637
152,150,420,250.3857143
152,151,1031,325.7225994
152,152,448,1009.696429
152,164,420,510.3952381
153,146,530,297.3566038
153,149,599,542.9582638
153,150,576,448.8315972
153,153,690,938.4507246
153,158,620,407.0403226
154,146,1387,269.4361932
154,150,976,337.982582
154,151,446,497.9372197
154,153,378,377.7671958
154,154,401,752.5835411
154,158,385,615.7142857
154,162,674,433.8219585
154,163,456,619.0131579
154,164,435,487.1103448
154,302,437,699.9016018
154,303,633,607.3412322
155,139,2067,472.4871795
155,155,1335,1416.02397
155,247,372,1307.811828
155,260,381,1584.682415
155,33,958,914.2118998
155,449,571,1172.483363
157,164,424,368.8938679
157,302,409,853.1613692
158,128,652,565.7530675
158,134,685,541.8948905
158,136,454,749.2929515
158,140,444,509.1576577
158,141,3162,412.35642
158,145,2668,384.3403298
158,146,664,592.9442771
158,147,1028,368.6060311
158,149,456,472.7127193
158,150,412,599.6334951
158,151,2083,398.2534806
158,152,415,500.6722892
158,153,664,449.6024096
158,158,751,1124.295606
158,162,1001,425.986014
158,164,407,599.2923833
158,165,555,383.1369369
158,34,396,702.3207071
159,123,366,760.1584699
159,128,522,663.8793103
159,141,980,422.5571429
159,145,591,422.4686971
159,151,524,400.2576336
159,159,726,993.4655647
159,276,536,351.5727612
160,108,406,982.8891626
160,160,1243,1253.792438
160,241,438,1550.417808
160,247,661,836.6626324
160,257,1765,405.2963173
160,260,480,972.0520833
160,464,576,1284.612847
160,467,694,792.4726225
160,472,473,618.0528541
161,146,733,324.5538881
161,150,442,299.6425339
161,161,736,984.6902174
162,146,588,412.994898
162,154,659,367.5751138
162,157,425,345.4494118
162,158,418,442.3062201
162,162,823,1164.99514
162,163,1374,307.0647744
162,164,791,356.4968394
162,39,399,778.7869674
163,134,372,650.2741935
163,141,505,536.5564356
163,142,449,608.8953229
163,145,615,467.1918699
163,147,456,387.5219298
163,149,405,506.2938272
163,151,580,443.0913793
163,162,1721,320.9761766
163,163,893,1147.081747
163,164,693,547.3102453
163,165,1392,300.8778736
163,277,534,336.3108614
164,141,415,690.2096386
164,146,738,412.2411924
164,150,607,461.2273476
164,154,783,290.037037
164,158,543,606.2965009
164,162,503,453.1093439
164,163,1165,424.9296137
164,164,1034,1085.194391
164,165,1440,347.7986111
164,180,393,335.9160305
164,276,447,568.5167785
164,280,398,465.379397
165,136,422,597.1184834
165,141,481,552.5613306
165,142,375,457.032
165,146,396,512.1313131
165,158,877,368.5872292
165,163,3112,207.6339974
165,164,716,407.7611732
165,165,829,973.0772014
165,276,772,335.6489637
165,39,430,622.5813953
166,166,591,1359.120135
166,167,1397,198.6234789
166,168,479,443.8872651
166,169,544,452.1268382
166,171,386,379.1917098
166,182,1038,471.7003854
166,36,395,723.0860759
167,166,602,324.8305648
167,167,783,944.037037
167,169,968,259.231405
167,171,886,294.2573363
167,172,525,260.0514286
167,173,504,311.1626984
167,182,1148,367.6062718
167,285,824,326.461165
167,286,1809,381.607518
167,305,1091,474.3950504
167,308,470,552.4574468
168,168,663,1209.897436
168,182,1742,255.9931114
168,286,475,309.2947368
168,305,501,460.7085828
169,167,395,585.7443038
169,169,795,1182.023899
169,178,585,398.2136752
169,182,1240,240.4951613
169,305,412,525.3373786
170,167,418,369.0239234
170,168,399,490.3107769
170,169,509,442.7760314
170,170,539,1305.953618
170,182,782,487.6048593
170,326,534,729.9812734
171,167,673,272.5869242
171,170,612,326.2189542
171,171,631,1082.36767
171,182,621,396.0273752
171,185,609,618.6321839
171,286,531,287.6346516
171,305,574,403.5731707
172,167,843,219.2396204
172,172,758,925.8562005
172,177,510,329.3745098
172,182,766,437.0313316
173,130,380,917.5973684
173,167,1162,268.6118761
173,170,957,346.5726228
173,182,886,344.9943567
173,305,403,387.4516129
174,1,2796,552.5379113
174,10,437,608.7459954
174,103,765,441.2352941
174,11,1530,524.1542484
174,111,3894,299.8261428
174,12,966,491.4378882
174,121,371,748.2479784
174,15,548,825.9817518
174,16,406,822.7881773
174,174,1049,1119.506196
174,18,1321,609.3527631
174,183,3984,274.6134538
174,19,742,598.4986523
174,20,591,643.8307953
174,23,503,858.5526839
174,255,958,352.6878914
174,256,746,352.7680965
174,266,529,723.241966
174,27,861,618.1614402
174,271,901,661.0210877
174,274,600,533.98
174,4,369,742.8292683
174,41,551,747.584392
175,175,1059,1259.438149
175,190,622,893.6270096
175,247,709,1234.286319
175,260,427,1793.025761
175,296,369,923.7615176
175,327,511,1091.792564
175,33,375,1262.96
175,391,682,1337.758065
175,449,902,917.9634146
175,454,455,1462.874725
177,169,422,494.471564
177,177,397,692.8312343
177,178,524,236.9541985
177,37,383,615.7911227
178,177,733,196.5702592
178,178,667,989.1724138
178,184,452,475.0995575
178,187,384,412.59375
178,188,415,497.113253
178,191,808,411.355198
179,146,383,428.5874674
179,179,682,1056.351906
179,38,418,684.8444976
179,47,390,623.1564103
180,180,981,1374.093782
180,182,1350,254.3874074
180,290,530,473.8
180,304,467,524.7558887
180,315,534,577.5674157
180,326,417,711.6402878
180,47,391,676.7212276
181,178,397,340.0806045
181,181,920,1130.331522
181,38,387,581.1912145
182,146,468,626.1752137
182,150,417,641.206235
182,163,491,616.5274949
182,164,503,370.4671968
182,165,418,515.8492823
182,167,488,491.6229508
182,168,417,475.4436451
182,170,648,573.0354938
182,171,1211,439.2180017
182,172,803,496.4881694
182,173,1102,372.7722323
182,180,915,334.9759563
182,182,1544,1139.454016
182,185,391,705.8081841
182,266,410,1629.909756
182,267,403,1663.248139
182,286,461,496.3362256
182,305,598,463.9180602
182,317,450,481.3266667
182,36,509,815.1827112
182,37,412,657.3762136
182,39,367,806.4686649
182,40,387,826.3023256
182,45,428,697.6051402
182,47,658,762.837386
183,1,608,461.8930921
183,14,570,765.4807018
183,16,472,668.625
183,174,3362,249.8941106
183,18,848,473.8915094
183,183,1065,969.9906103
183,19,399,510.8646617
183,254,537,361.1862197
183,256,1570,316.6273885
183,266,607,736.8434926
183,27,759,584.0592885
183,271,368,826.4972826
184,184,962,1182.849272
184,185,1305,217.3348659
184,188,595,412.5243697
184,28,447,835.9574944
185,166,366,555.8879781
185,184,1388,276.8371758
185,185,792,1190.116162
185,186,1491,383.2159624
185,187,919,288.2861806
185,188,853,428.1113716
185,189,959,401.8498436
185,191,823,467.6063183
186,177,534,373.5411985
186,185,1409,333.1234918
186,186,858,1326.740093
186,187,1343,213.4877141
186,27,473,1158.234672
187,150,400,762.9125
187,185,1160,227.8224138
187,186,1001,384.2097902
187,187,800,1059.7475
187,188,732,351.6434426
187,28,428,903.0630841
188,184,1222,411.4476268
188,185,1057,463.7852412
188,186,397,444.163728
188,187,966,306.2505176
188,191,452,462.1482301
189,185,1284,320.5179128
189,189,746,1468.11126
190,139,691,1020.852388
190,175,822,803.8552311
190,190,985,1303.944162
190,260,477,1762.450734
190,327,653,1001.480858
190,33,452,1323.115044
190,391,742,1457.774933
190,449,671,928.0611028
190,454,745,1167.684564
191,177,441,428.6485261
191,178,402,401.7960199
191,185,1317,393.6378132
191,186,422,265.3815166
191,187,375,388.992
191,188,395,297.3721519
191,189,372,336.5026882
191,191,420,1206.290476
191,286,396,735.4217172
192,192,478,1060.759414
192,194,866,601.1709007
192,195,403,562.8933002
192,227,412,598.8495146
192,236,412,474.8252427
192,239,499,364.7895792
192,25,411,935.6520681
192,266,368,1664.975543
192,27,585,1120.731624
192,28,469,851.3113006
192,458,437,598.4576659
193,187,381,859.7952756
193,194,638,627.3652038
193,226,658,416.0182371
193,227,566,706.7402827
193,232,607,289.4991763
193,239,1009,347.2140733
193,27,434,1181.488479
193,28,382,816.2539267
194,1,452,885.9247788
194,186,378,1019.328042
194,192,840,677.6297619
194,193,591,663.9780034
194,194,1443,1539.778933
194,195,393,1188.715013
194,200,483,692.2298137
194,205,697,574.8550933
194,217,738,543.3346883
194,224,396,628.8383838
194,225,493,466.0060852
194,226,986,376.4097363
194,232,977,440.3510747
194,239,855,307.8245614
194,24,403,817.5359801
194,250,506,532.9920949
194,258,419,690.7732697
194,27,662,941.9637462
194,28,483,785.2650104
194,43,477,1680.490566
195,192,1103,377.2447869
195,193,475,431.92
195,195,530,1662.332075
195,224,542,458.4815498
197,197,624,828.7644231
197,200,385,567.8415584
197,204,503,633.6878728
197,208,1726,768.9774044
197,210,411,630.9270073
197,211,719,902.8650904
197,217,493,1132.119675
197,219,912,454.310307
197,221,526,572.1254753
197,271,667,1775.1994
197,455,458,928.2401747
197,465,920,631.3021739
197,466,815,648.2245399
197,476,429,864.4988345
197,480,422,946.8033175
198,204,770,497.0454545
198,208,1590,572.4465409
198,211,481,694.3617464
199,204,411,299.7907543
199,208,559,484.9677996
200,200,669,1108.428999
200,208,634,265.9621451
200,217,366,430.0163934
201,208,451,328.1862528
201,211,400,323.0025
201,226,402,439.10199
201,28,497,848.2977867
202,204,534,278.9812734
202,208,1005,370.761194
203,208,558,348.3189964
204,197,770,737.1948052
204,198,827,500.8972189
204,199,1061,374.8001885
204,202,1284,280.1876947
204,203,392,231.3086735
204,206,1329,408.3506396
204,209,532,635.8157895
204,240,734,746.260218
204,242,1343,568.897245
204,460,1007,632.2333664
204,463,381,644.5170604
205,205,406,1305.633005
205,208,429,341.9370629
205,211,613,273.451876
205,234,445,460.3685393
205,28,526,767.6730038
206,204,1243,355.4119067
206,206,434,758.3364055
206,208,2585,484.7860735
206,210,546,420.507326
206,211,891,554.1223345
206,216,505,382.0277228
206,217,978,688.0869121
206,219,465,378.2172043
206,221,397,385.8639798
206,223,395,716.3620253
206,230,426,417.2112676
206,231,391,602.0179028
206,233,367,572.2615804
206,235,920,420.8554348
206,237,379,597.7493404
206,28,422,1243.028436
206,451,510,541.4882353
207,208,699,415.1516452
207,211,502,334.7310757
207,28,561,751.4153298
208,196,501,469.9860279
208,197,1868,836.9448608
208,198,1717,596.2154921
208,199,641,640.5897036
208,200,606,261.4983498
208,201,537,310.16946
208,202,766,433.9412533
208,203,440,391.9181818
208,205,485,472.1340206
208,206,2693,539.1607872
208,207,525,390.4209524
208,208,487,1188.821355
208,209,1558,641.0134788
208,214,402,640.4850746
208,215,1138,474.6502636
208,216,473,461.1226216
208,217,1855,339.8911051
208,219,439,782.6446469
208,240,801,869.2796504
208,242,3034,706.3717864
208,245,512,293.0371094
208,246,429,508.9160839
208,452,817,504.1909425
208,460,1545,729.8608414
208,461,965,868.5865285
208,462,485,974.4309278
208,463,432,826.037037
208,474,593,644.4047218
208,475,423,605.1725768
208,476,847,585.1523022
209,208,1558,616.3106547
209,210,772,471.511658
209,211,474,724.9345992
209,216,462,451.4415584
209,217,605,748.6
209,230,473,403.2114165
210,197,1278,679.0320814
210,198,580,603.1258621
210,206,1332,433.1599099
210,209,1621,469.1998766
210,213,403,611.7965261
210,214,707,426.8316832
210,215,612,347.880719
210,219,528,614.1325758
210,240,582,734.8694158
210,242,879,598.1103527
210,460,1249,604.1921537
211,197,701,897.9372325
211,198,504,675.984127
211,201,434,233.3018433
211,205,843,305.4994069
211,206,861,617.8188153
211,207,1088,329.9825368
211,209,681,657.7180617
211,211,488,644.022541
211,217,4059,270.7331855
211,219,564,745.6489362
211,226,895,482.4592179
211,239,535,442.2168224
211,242,884,691.2986425
211,246,1271,428.2195122
211,248,1435,547.7749129
211,452,2346,464.1611253
211,460,462,756.4415584
211,468,470,607.0319149
211,470,559,706.2307692
211,474,790,596.278481
211,475,1036,531.1332046
211,476,1134,513.3686067
212,206,430,625.5302326
212,209,374,740.2727273
212,217,1001,290.2687313
212,219,422,803.1232227
212,226,373,493.6729223
212,242,552,985.9130435
212,248,521,575.4126679
212,452,697,491.1406026
212,476,421,569.9928741
213,202,425,289.7247059
213,208,601,573.9517471
213,210,484,483.3739669
213,216,413,382.4309927
214,208,644,497.0481366
214,211,594,518.9393939
215,208,996,385.7158635
215,211,636,494.3396226
215,215,552,1612.597826
215,217,725,535.9834483
216,206,418,365.708134
216,208,569,403.7205624
216,209,662,569.0181269
216,211,558,428.578853
216,217,927,498.7864078
217,194,501,573.5389222
217,197,381,1049.813648
217,206,892,755.07287
217,208,1206,400.1011609
217,209,597,813.1005025
217,211,2623,267.1662219
217,212,1350,268.2
217,216,458,624.1179039
217,217,908,1052.961454
217,219,492,996.3069106
217,223,393,630.562341
217,242,563,939.3872114
217,248,382,429.4895288
217,266,501,1656.650699
217,267,447,1709.290828
217,27,371,1145.309973
217,28,470,700.5765957
217,476,390,609.3358974
219,197,1094,391.1252285
219,208,1185,648.7822785
219,211,697,739.0602582
219,217,683,795.8916545
219,237,453,704.7130243
219,462,432,503.1041667
220,208,593,620.3372681
221,197,523,609.541109
221,208,532,513.287594
221,223,463,517.5313175
221,242,660,543.2166667
222,139,550,1653.056364
222,190,369,1330.471545
222,222,1002,1221.215569
222,241,713,905.545582
222,247,567,808.0388007
222,260,470,1946.676596
222,33,495,1542.569697
222,449,610,1300.931148
222,459,469,773.9445629
222,467,384,783.6901042
223,217,483,480.8302277
223,221,763,437.2752294
223,223,569,1190.650264
223,226,414,441.5241546
223,233,455,401.3538462
224,224,446,1169.03139
225,225,494,1130.37247
225,28,464,587.2866379
226,194,471,435.1932059
226,201,462,440.2597403
226,211,436,431.3922018
226,226,445,1200.355056
227,197,461,431.6225597
227,228,514,353.5583658
227,237,872,536.2591743
227,238,639,512.8622848
228,197,390,855.4410256
228,198,436,595.9426606
228,206,706,469.9560907
228,209,371,534.361186
228,213,385,420.9090909
228,214,501,399.8043912
228,219,732,492.8442623
228,221,393,324.6437659
228,227,1237,361.6952304
228,228,391,1009.248082
228,242,632,704.8734177
228,460,407,628.8476658
228,463,495,692.6040404
229,198,455,383.5406593
229,202,421,297.2731591
229,229,482,1182.334025
229,237,760,452.2092105
229,238,616,486.9350649
230,209,486,445.8415638
230,230,628,1012.890127
230,237,503,366.4592445
230,238,475,348.3242105
230,242,534,555.4681648
231,231,502,1065.996016
232,194,676,515.862426
232,232,714,1080.194678
233,206,383,640.5300261
233,233,490,1349.387755
233,242,404,730.1460396
234,194,386,501.2564767
234,205,435,458.4252874
234,221,371,388.4043127
234,234,488,1165.547131
235,235,607,734.5074135
235,237,597,383.8040201
235,238,610,405.4409836
235,242,534,553.2247191
236,197,382,774.604712
236,233,517,284.5009671
236,236,409,968.1075795
236,237,1131,376.495137
236,238,965,383.1119171
236,242,713,543.7475456
236,28,446,870.4394619
237,197,381,960.9580052
237,206,579,667.4715026
237,219,620,653.8983871
237,221,523,432.250478
237,227,1104,560.4356884
237,229,444,462.8445946
237,230,904,424.5365044
237,233,882,312.7256236
237,235,1040,436.1259615
237,236,1342,459.3532042
237,237,435,850.3034483
237,242,677,823.5598227
237,451,478,501.4476987
237,455,446,555.9686099
237,458,524,653.8759542
238,227,449,552.3697105
238,235,553,467.9819168
238,236,724,530.109116
239,192,568,417.0246479
239,193,491,457.6904277
239,194,380,353.3289474
239,211,552,394.4492754
240,204,583,599.2898799
240,208,1033,749.6311713
240,210,451,629.8403548
241,160,687,1503.935953
241,190,601,1713.113145
241,222,691,935.1157742
241,241,869,1064.746835
241,257,498,1483.271084
241,260,686,2064.176385
241,33,680,1779.076471
241,449,668,1602.657186
241,454,697,745.266858
241,459,1025,666.5063415
241,467,497,875.2032193
241,479,428,1196.815421
242,204,713,484.9481066
242,206,458,427.2467249
242,208,2064,614.4040698
242,210,659,525.6646434
242,211,692,697.6734104
242,216,378,535.4550265
242,217,694,809.0634006
242,221,475,461.56
242,228,472,679.6927966
242,229,481,427.4948025
242,230,416,514.6995192
242,235,1226,513.4690049
242,237,405,710.1604938
242,242,919,741.0326442
242,465,836,479.9138756
242,466,680,485.6514706
242,476,551,697.8892922
243,208,446,520.9910314
244,197,548,477.0912409
244,476,392,447.2653061
245,242,424,544.9669811
245,245,400,624.355
246,211,887,411.2953777
246,212,499,395.0521042
246,249,381,271.4488189
246,32,805,626.8012422
247,139,402,1309.800995
247,155,395,1373.825316
247,160,452,1079.168142
247,222,485,880.0268041
247,241,390,1182.397436
247,247,719,1488.792768
247,257,516,869.0794574
247,260,537,1458.888268
247,300,547,1603.767824
247,33,777,1044.196911
247,449,647,964.5672334
247,457,381,1207.015748
247,459,439,1113.876993
247,464,648,972.5679012
248,211,671,546.9374069
248,217,473,393.6131078
248,248,771,1257.089494
248,32,804,558.1069652
248,38,384,661.6614583
249,211,379,549.4722955
249,249,468,1046.833333
250,266,473,1463.983087
251,251,395,1055.683544
252,246,396,354.7348485
252,452,868,368.4447005
252,476,593,805.232715
253,224,418,503.5095694
253,246,402,350.4800995
253,253,395,1033.164557
253,266,454,1471.944934
253,267,389,1490.652956
253,27,496,804.2459677
253,28,540,553.8444444
253,476,390,721.8205128
254,1,390,634.0564103
254,103,438,497.630137
254,111,607,447.9176277
254,12,479,431.3382046
254,18,433,617.113164
254,183,472,314.6631356
254,20,531,505.4538606
254,254,1450,1310.008276
254,256,697,382.9626973
254,266,366,558.863388
254,27,447,548.8970917
254,271,442,556.5656109
254,41,664,483.436747
255,127,416,875.3774038
255,174,1203,255.5843724
255,18,641,564.4399376
255,19,490,527.1183673
255,255,644,780.8975155
255,256,478,283.1025105
255,27,456,550.7828947
255,28,372,794.4731183
256,1,372,721.5564516
256,103,800,453.10125
256,111,1829,354.1973756
256,174,858,410.1013986
256,183,2049,304.1239629
256,254,371,542.2237197
256,255,642,328.6464174
256,256,689,1083.287373
256,266,602,675.8571429
256,41,993,430.9466264
256,43,369,660.4308943
257,108,2170,779.2774194
257,139,624,927.8605769
257,160,1295,618.3891892
257,190,447,1295.357942
257,247,455,791.6923077
257,257,1602,1514.375156
257,260,1249,877.2906325
257,33,869,1068.552359
257,449,879,972.486917
257,459,677,1361.874446
257,464,446,1372.044843
257,479,393,767.783715
258,194,403,559.5086849
258,258,413,1335.460048
259,15,374,773.013369
259,259,385,1058.480519
259,266,411,424.270073
260,108,996,855.4046185
260,139,477,1378.085954
260,155,475,1380.903158
260,160,688,942.7587209
260,222,463,1871.295896
260,247,525,1403.874286
260,257,1585,961.5072555
260,260,1924,1594.839917
260,33,998,1556.644289
260,449,832,1493.469952
260,454,383,1826.013055
260,472,513,1157.512671
260,479,458,1337.775109
261,266,415,1255.077108
262,262,671,1146.229508
263,263,502,916.0278884
263,470,455,669.5692308
264,271,458,214.4912664
265,27,465,605.9075269
266,1,936,906.8279915
266,10,865,498.9063584
266,107,521,722.2053743
266,11,397,747.7254408
266,111,619,759.5476575
266,115,430,660.6302326
266,116,399,683.6566416
266,117,546,766.014652
266,118,622,616.7524116
266,13,516,1011.80814
266,14,966,986.0962733
266,15,1273,946.7690495
266,16,1149,910.7258486
266,17,877,804.0079818
266,18,1354,747.61226
266,19,1144,716.0664336
266,20,940,673.0521277
266,23,870,976.3988506
266,24,639,925.2097027
266,253,415,1174.445783
266,26,712,553.5070225
266,261,454,991.2643172
266,27,944,689.2838983
266,270,1097,455.8869644
266,28,918,1062.41939
266,3,592,611.0084459
266,31,370,840.7567568
266,41,912,579.2971491
266,43,473,676.8794926
266,450,459,455.8169935
266,475,479,1264.409186
266,476,611,1308.489362
266,477,366,1312.428962
267,14,437,979.576659
267,15,511,925.7103718
267,16,614,980.4592834
267,17,434,803.1981567
267,18,668,707.488024
267,19,477,669.0125786
267,20,406,631.4384236
267,27,418,700.7416268
267,28,435,1022.048276
270,10,704,434.0809659
270,111,521,514.2111324
270,116,654,679.8134557
270,14,368,955.8152174
270,15,528,832.5151515
270,16,486,844.5246914
270,176,407,363.8353808
270,18,786,612.7099237
270,183,432,539.1550926
270,19,496,640.0524194
270,20,371,529.4447439
270,26,769,344.793238
270,266,2733,374.7508233
270,267,1567,397.9655392
270,27,427,704.6252927
270,270,1908,1008.492662
270,271,1265,446.4513834
270,274,410,420.8512195
270,3,453,437.6688742
270,41,514,650.4824903
270,43,900,615.7444444
271,1,1264,936.3504747
271,10,1847,470.053059
271,103,535,749.3271028
271,107,828,803.5060386
271,11,617,770.8735818
271,111,1139,733.6971027
271,112,390,645.8666667
271,113,680,554.075
271,114,385,668.7298701
271,115,507,642.0216963
271,116,664,703.4533133
271,117,572,739.5157343
271,118,697,704.4131994
271,119,492,723.0853659
271,124,445,1015.773034
271,13,799,974.1777222
271,14,1443,996.7338877
271,15,1927,942.5874416
271,16,2023,871.6727632
271,17,1447,799.1803732
271,174,681,722.5550661
271,18,1984,719.3311492
271,183,813,656.696187
271,19,1954,696.258956
271,197,535,1904.153271
271,20,1445,637.4595156
271,22,371,1055.326146
271,23,1066,986.3292683
271,24,644,931.8245342
271,25,422,877.0331754
271,253,686,1142.972303
271,254,457,584.4726477
271,255,458,623.231441
271,256,451,579.5609756
271,259,490,391.9571429
271,26,2500,447.31
271,261,750,968.2386667
271,264,615,187.3626016
271,27,1959,691.0622767
271,270,2243,396.8417298
271,271,869,1190.235903
271,28,1156,1055.59083
271,3,1047,602.3944604
271,30,421,963.4299287
271,31,545,705.8458716
271,32,566,1175.484099
271,41,1609,517.8620261
271,43,974,863.550308
271,450,680,480.0235294
271,468,469,1187.859275
271,470,508,1095.600394
271,474,610,972.0278689
271,475,752,1181.106383
271,476,887,1345.171364
271,477,589,1256.640068
271,48,385,714.7714286
271,480,381,1216.769029
272,1,468,879.8183761
272,10,719,446.255911
272,14,772,974.0919689
272,15,800,939.08
272,16,1049,953.171592
272,17,578,780.6193772
272,18,792,774.7979798
272,19,844,687.1398104
272,20,582,623.766323
272,23,394,1009.314721
272,24,393,839.8447837
272,26,670,429.2641791
272,27,710,705.1112676
272,270,791,367.8027813
272,28,799,1026.998748
272,3,417,558.8153477
272,41,517,524.1257253
274,270,440,459.9568182
274,274,538,597.1672862
274,41,451,548.9733925
276,162,369,438.5934959
276,164,627,524.6778309
276,165,623,310.4911717
276,276,526,1177.005703
276,277,632,214.5775316
276,295,809,435.487021
276,297,565,452.7115044
276,321,477,592.9161426
276,340,553,615.3381555
277,163,478,478.709205
277,276,390,404.5076923
277,277,392,1109.505102
277,280,412,271.0898058
