source,target,Viajes,Tiempo_Promedio
54,76,493,524.158215
54,77,398,507.8567839
54,80,638,465.1332288
54,83,400,540.0475
54,84,682,486.2947214
54,146,462,526.4242424
54,179,367,556.239782
54,182,939,645.4408946
55,43,627,698.5598086
55,90,411,597.1386861
55,266,423,960.9338061
56,23,543,543.2928177
56,32,574,479.6254355
56,38,755,426.0397351
56,39,577,284.4246101
56,40,504,378.9107143
56,42,405,387.6962963
56,45,458,411.8340611
56,51,449,349.5857461
56,56,758,1093.195251
56,74,489,539.4376278
56,134,565,354.7079646
56,135,612,493.9117647
56,137,519,420.0578035
56,158,669,643.8295964
57,36,1327,342.9796534
57,38,770,337.2805195
57,53,527,427.1442125
57,57,779,1031.806162
57,64,490,476.455102
58,36,934,297.0588865
58,38,397,372.6020151
58,58,747,1442.361446
58,64,730,375.2356164
58,74,526,310.4752852
58,80,405,421.7876543
58,182,566,554.4787986
59,36,634,516.6971609
59,37,430,394.0302326
59,38,586,424.2474403
59,53,471,779.3524416
59,59,1212,1095.20132
59,60,383,816.1723238
59,67,386,469.6994819
59,69,437,365.7276888
59,71,428,424.9065421
59,73,492,535.898374
59,74,654,460.412844
59,76,679,382.640648
59,77,382,575.2172775
59,79,375,520.896
59,80,514,442.9747082
59,84,826,465.2639225
59,134,614,491.3534202
59,140,427,603.3911007
59,141,370,502.8135135
59,180,481,655.987526
59,182,591,717.6649746
60,36,1281,328.0679157
60,44,372,321.8548387
60,45,648,367.6111111
60,46,512,459.5996094
60,47,431,587.2784223
60,49,469,383.2430704
60,59,413,612.9467312
60,60,942,1013.694268
60,64,493,577.9006085
60,66,507,397.9487179
60,68,375,363.5066667
60,69,435,474.1149425
60,72,689,289.7489115
60,74,410,441.4487805
60,77,654,455.9036697
61,36,633,522.8041074
61,38,1327,366.9954785
61,47,373,760.1581769
61,53,380,607.3105263
61,61,1412,1234.111898
61,64,599,450.0834725
61,66,427,500.6978923
61,67,478,416.1422594
61,68,439,423.0728929
61,70,425,942.4211765
61,74,520,357.6076923
61,76,405,435.708642
61,84,929,387.7093649
61,182,739,561.8592693
62,36,896,409.1305804
62,53,761,272.0998686
62,62,928,1197.586207
62,64,684,500.8845029
62,77,464,382.2155172
63,36,827,484.6964933
63,38,542,500.7453875
63,47,760,429.0263158
63,51,535,391.9719626
63,63,1137,909.6235708
63,64,924,405.5183983
63,77,472,556.6059322
63,80,537,363.6759777
63,84,1106,417.4900542
63,136,402,504.0646766
63,142,395,477.3265823
63,179,632,558.1898734
63,182,697,527.8694405
64,1,383,1056.762402
64,7,474,667.8649789
64,14,374,698.8850267
64,22,387,668.4470284
64,28,524,540.7175573
64,36,1364,490.7771261
64,37,918,419.4052288
64,38,1395,443.9455197
64,44,568,502.9014085
64,45,1057,390.8552507
64,46,394,434.1446701
64,47,439,553.5216401
64,49,937,497.8559232
64,50,674,521.537092
64,51,511,502.5127202
64,53,657,692.2694064
64,54,1158,353.2478411
64,58,662,479.3867069
64,60,568,688.4066901
64,61,577,382.0034662
64,62,392,556.375
64,63,756,402.6970899
64,64,955,1073.34555
64,66,729,585.0178326
64,67,689,453.9361393
64,68,695,463.2158273
64,71,420,399.4880952
64,73,758,488.6530343
64,74,597,437.4857621
64,76,434,330.3940092
64,79,487,498.5051335
64,80,492,428.7195122
64,83,377,523.8328912
64,84,856,445.6892523
64,141,404,558.8886139
64,145,366,416.726776
64,182,919,628.0826986
65,43,487,605.5893224
65,92,602,477.9684385
66,36,782,447.7992327
66,37,461,458.0021692
66,45,638,375.3338558
66,46,411,500.4963504
66,47,598,613.777592
66,49,828,334.8876812
66,53,746,434.6327078
66,59,385,768.2051948
66,60,566,363.8922261
66,64,634,600.4258675
66,66,1079,1144.726599
66,69,432,457.9907407
66,73,414,395.6932367
66,74,474,418.8860759
66,76,424,421.8726415
66,77,1425,331.9185965
66,80,464,443.5948276
66,83,485,381.8391753
66,136,421,710.5748219
66,182,409,568.3202934
67,36,797,459.6624843
67,49,386,373.1139896
67,53,845,307.5633136
67,64,772,499.7370466
67,67,1178,1173.970289
67,69,485,411.2556701
67,77,795,334.208805
68,36,602,539.1312292
68,38,390,528.4641026
68,40,468,567.267094
68,45,379,530.4327177
68,47,534,555.2265918
68,51,432,484.2731481
68,53,1150,394.4469565
68,64,804,455.3532338
68,66,445,342.2089888
68,68,1294,1149.843122
68,72,454,346.2202643
68,77,1351,357.9674315
68,78,393,307.0127226
68,182,419,547.2362768
68,447,461,407.1583514
69,36,486,635.3312757
69,38,499,490.6813627
69,53,700,539.4185714
69,59,473,350.4630021
69,60,460,509.5586957
69,63,458,280.4628821
69,66,498,467.5301205
69,67,561,474.1818182
69,68,657,327.0121766
69,69,483,1067.52588
69,79,388,439.9458763
69,182,629,546.7583466
69,258,438,627.543379
70,53,532,573.8364662
70,60,396,534.5707071
70,66,400,472.0775
70,68,374,373.8957219
70,70,1195,1291.179916
70,182,697,617.1319943
71,53,525,498.5295238
71,64,444,469.1621622
71,66,531,387.3126177
71,71,1263,861.0981789
71,84,1047,279.0019102
72,36,819,433.0903541
72,37,719,545.6314325
72,45,601,535.59401
72,46,404,598.8069307
72,47,607,687.3278418
72,49,1083,368.9519852
72,53,717,373.5550907
72,60,617,454.9513776
72,64,382,612.4450262
72,66,388,510.75
72,68,615,350.4292683
72,72,926,1145.956803
72,74,468,449.7606838
72,75,394,379.7335025
72,77,534,271.423221
72,79,748,279.1270053
72,80,445,393.9865169
72,83,759,329.3399209
72,84,469,400.7228145
72,168,412,409.4563107
72,180,385,452.7506494
72,182,671,502.5797317
73,36,754,500.5106101
73,45,387,455.498708
73,49,371,452.5390836
73,53,723,386.4011065
73,59,632,442.3971519
73,61,519,323.1965318
73,64,619,505.3570275
73,66,428,384.0490654
73,73,916,1035.478166
73,76,441,318.7868481
73,77,1729,233.3539618
73,84,641,368.2652106
73,146,458,527.6572052
73,150,516,508.7810078
73,152,919,384.085963
73,182,416,531.8581731
73,258,377,389.1777188
74,36,673,589.3789004
74,37,421,548
74,38,717,436.6527197
74,40,441,596.1587302
74,45,497,497.6418511
74,47,1171,477.5217763
74,49,463,473.6349892
74,51,670,423.0492537
74,53,698,457.9040115
74,54,530,519.5490566
74,56,478,530.8200837
74,59,654,439.0825688
74,60,393,433.216285
74,61,636,373.5408805
74,63,415,364.3084337
74,64,877,432.6693273
74,74,915,1265.062295
74,84,847,327.2089728
74,134,507,754.1814596
74,136,715,566.6237762
74,146,413,468.503632
74,150,452,471.8053097
74,152,421,379.7434679
74,169,450,422.1222222
74,179,439,418.6264237
74,181,389,383.8174807
74,182,974,437.3665298
75,53,491,406.7107943
75,72,417,353.6139089
75,75,722,1052.141274
75,77,492,255.1443089
75,83,568,216.2711268
75,84,474,336.2953586
75,182,586,418.1467577
76,38,372,648.0645161
76,54,370,445.0837838
76,59,933,304.5969989
76,61,566,410.6925795
76,63,377,365.3342175
76,64,642,318.1713396
76,73,394,364.2461929
76,76,701,1318.164051
76,150,536,320.358209
76,151,376,483.1542553
77,49,518,453.8745174
77,50,384,447.109375
77,53,1244,421.4308682
77,54,418,485.2607656
77,57,632,514.6360759
77,60,813,414.1635916
77,62,1021,396.7933399
77,63,506,392.9664032
77,66,1510,310.8993377
77,67,1380,384.2318841
77,68,1804,292.7150776
77,72,628,270.1433121
77,73,1559,291.2360487
77,74,522,465.1915709
77,75,439,272.0797267
77,77,555,876.6702703
77,185,617,547.9886548
77,250,370,1265.602703
78,49,385,461.7662338
78,53,404,482.3688119
78,62,404,333.1757426
78,66,383,416.3577023
78,67,504,294.6904762
78,68,819,244.3247863
78,73,405,301.8518519
78,74,442,408.7375566
78,78,433,1057.930716
78,83,409,258.2469438
78,84,427,437.9274005
79,38,485,621.7298969
79,53,492,486.7987805
79,64,743,473.6218035
79,66,414,347.5917874
79,70,424,543.4433962
79,72,660,368.0121212
79,79,644,1177.456522
79,84,519,245.0732177
79,146,380,467.4421053
79,182,542,371.7306273
80,25,450,857.6222222
80,38,414,743.9758454
80,47,554,614.0162455
80,51,466,530.4613734
80,53,400,542.73
80,54,477,478.2662474
80,59,534,437.8764045
80,61,375,584.264
80,63,630,302.6555556
80,64,791,371.357775
80,72,391,412.1483376
80,74,408,413.122549
80,80,568,1059.052817
80,84,400,305.845
80,182,710,347.3253521
82,3,440,693.2522727
82,48,534,316.0168539
82,82,559,1328.629696
82,90,457,785.2297593
82,96,397,515.6725441
82,99,367,389.9972752
82,107,602,559.641196
82,112,377,567.668435
82,114,377,600.0742706
82,124,1928,661.9673237
82,266,608,732.8503289
83,45,414,571.3478261
83,49,421,573.3657957
83,53,495,504.3191919
83,64,529,451.3251418
83,66,635,385.7275591
83,72,571,337.7127846
83,75,507,295.7455621
83,78,417,262.8105516
83,182,418,378.3923445
84,32,393,717.8727735
84,45,379,550.4538259
84,54,990,552.2313131
84,59,1497,428.6145625
84,61,1156,426.399654
84,62,526,465.8593156
84,63,1945,328.5079692
84,64,1477,324.1421801
84,67,376,463.6675532
84,68,580,418.1827586
84,69,391,283.9181586
84,70,479,362.5052192
84,71,1172,271.3933447
84,73,431,458.5939675
84,74,1244,326.7242765
84,75,423,396.8676123
84,76,425,285.2352941
84,79,771,404.6316472
84,84,1023,1244.956012
84,150,874,354.4279176
85,4,485,471.2391753
85,5,424,434.7193396
85,6,497,377.3018109
85,14,485,700.571134
85,16,382,607.6073298
85,18,465,441.0258065
85,27,412,446.3349515
85,28,446,675.5538117
85,35,393,642.0737913
85,85,686,4213.514577
85,86,1072,250.2779851
85,103,491,485.509165
85,174,3356,361.3247914
85,183,369,388.1300813
85,254,789,343.3346008
85,266,794,790.9445844
85,267,431,808.1345708
85,271,1199,747.7664721
85,272,442,707.1923077
86,1,1230,559.2894309
86,2,466,623.6051502
86,4,420,615.2190476
86,5,552,510.6467391
86,6,793,445.2194199
86,7,881,645.1600454
86,9,446,537.7219731
86,11,438,281.8287671
86,14,1176,625.462585
86,15,1657,509.095353
86,16,1025,528.3112195
86,17,962,447.8347193
86,18,879,435.3503982
86,19,499,313.8897796
86,23,1038,534.8169557
86,24,616,509.4334416
86,35,429,416.8787879
86,43,501,833.6067864
86,85,450,620.5533333
86,86,604,1117.374172
86,103,372,545.9274194
86,174,369,598.4065041
86,183,538,514.7472119
86,266,798,619.4360902
86,267,465,656.2580645
86,271,995,593.281407
86,272,515,516.568932
86,470,380,672.3578947
87,3,483,867.3250518
87,10,409,919.1369193
87,41,671,816.366617
87,43,801,715.3707865
87,48,865,416.7040462
87,87,624,1464.830128
87,90,613,607.5562806
87,92,422,586.0781991
87,106,560,771.0928571
87,107,391,731.2941176
87,112,374,755.5561497
87,266,616,1134.845779
87,271,451,972.7716186
89,43,403,850.3176179
89,89,418,1320.672249
90,43,542,1074.134686
90,82,474,677.5084388
90,87,626,705.1709265
90,90,589,2216.991511
90,106,1177,478.8113849
90,109,448,618.5178571
92,43,388,948.0154639
92,65,673,472.4309064
92,82,504,757.7301587
92,92,429,1429.519814
92,106,541,984.3585952
93,93,567,1030.962963
95,106,495,410.1858586
96,1,446,1232.596413
96,3,380,864.9631579
96,10,662,652.0015106
96,11,453,941.0993377
96,26,1143,637.6509186
96,41,471,764.4692144
96,43,491,612.5478615
96,48,462,473.7337662
96,52,428,539.7313084
96,90,384,799.4192708
96,96,1511,1291.673064
96,97,530,640.6396226
96,98,469,611.108742
96,99,405,511.8049383
96,107,801,738.4806492
96,112,764,610.6112565
96,122,381,512.2519685
96,124,390,862.6179487
96,266,367,1008.362398
97,87,385,527.9584416
97,96,540,744.3814815
97,106,483,479.300207
97,109,366,491.1010929
98,1,454,849.4207048
98,43,507,529.9349112
98,96,495,596.5757576
98,98,580,1346.472414
98,124,490,444.9530612
99,1,1189,1101.551724
99,10,503,515.9562624
99,11,522,873.0498084
99,12,376,789.3138298
99,43,465,469.916129
99,99,635,1326.096063
99,107,829,383.2219542
102,102,635,1263.379528
102,107,384,513.7239583
103,1,885,538.099435
103,6,512,540.1523438
103,9,378,622.8042328
103,11,552,583.0869565
103,14,414,903.4299517
103,18,892,600.4719731
103,19,374,607.0374332
103,27,555,629.409009
103,103,757,1181.500661
103,111,832,259.4915865
103,149,472,1023.523305
103,174,742,332.1428571
103,254,551,359.676951
103,256,529,430.026465
103,271,643,660.5489891
106,87,497,679.5030181
106,89,430,633.6581395
106,90,981,597.9347604
106,92,398,733.9698492
106,95,565,414.679646
106,106,825,1993.089697
106,107,555,701.8990991
106,109,516,502.9282946
107,3,645,576.4341085
107,8,629,476.9300477
107,10,522,640.1724138
107,11,405,783.5481481
107,12,367,654.8446866
107,20,576,589.2065972
107,26,911,407.3534577
107,27,579,632.597582
107,31,671,545.1102832
107,34,510,592.2058824
107,43,565,620.7628319
107,82,442,581.7941176
107,87,403,725.866005
107,96,554,650.1462094
107,99,623,458.8426966
107,104,377,723.9602122
107,106,470,980.387234
107,107,699,1214.625179
107,109,412,671.1941748
107,112,435,521.6574713
107,113,3521,305.8508946
107,114,728,331.7129121
107,115,696,447.9583333
107,116,1637,361.7880269
107,117,518,472.7432432
107,118,851,341.6897767
107,119,602,365.333887
107,120,423,426.7186761
107,121,405,497.4148148
107,123,404,505.8044554
107,124,656,436.5442073
107,125,410,564.3463415
107,127,395,421.2632911
107,256,462,725.5909091
107,266,718,989.0779944
107,267,415,947.6
107,271,633,1044.248025
107,448,377,474.3501326
108,33,541,1125.71719
108,108,942,1569.834395
108,160,412,1194.114078
108,257,859,956.1769499
108,260,677,1019.17873
109,106,483,1017.869565
109,107,510,597.1411765
109,109,670,1721.674627
111,1,459,607.8039216
111,14,482,815.4854772
111,17,439,521.0159453
111,18,1198,610.566778
111,27,744,499.172043
111,86,798,413.2481203
111,103,479,334.0521921
111,111,586,1048.909556
111,174,3152,282.2404822
111,254,650,368.4215385
111,256,1482,386.2233468
111,266,617,798.3063209
111,271,502,782.5378486
112,3,730,359.260274
112,19,389,525.4215938
112,27,383,528.3968668
112,41,374,374.9465241
112,96,593,592.0219224
112,107,424,403.0943396
112,112,1090,1197.257798
112,119,499,429.0240481
112,266,440,576.1363636
113,19,427,518.3021077
113,27,485,494.7237113
113,96,856,707.1121495
113,107,2451,368.2700938
113,113,963,2488.682243
113,116,543,3345.777164
113,119,1317,352.3766135
113,266,547,725.725777
114,27,441,472.7868481
114,107,377,368.3846154
114,114,582,1267.934708
114,117,555,345.0990991
115,15,478,566.625523
115,29,623,425.0433387
115,41,533,576.9962477
115,43,854,677.2611241
115,52,433,882.7990762
115,96,537,817.5716946
115,107,486,495.1049383
115,115,501,1334.512974
115,119,507,481.495069
115,266,627,752.7320574
115,267,445,744.4831461
115,270,438,557.1986301
115,271,386,783.6735751
116,26,427,439.9133489
116,31,610,454.9901639
116,34,481,489.3804574
116,41,474,581.7067511
116,43,593,764.2242833
116,96,451,756.3725055
116,107,1469,350.3403676
116,112,395,548.9265823
116,113,472,553.7733051
116,116,1446,1305.52213
116,117,1397,252.6020043
116,119,870,381.9436782
116,120,609,333.4236453
116,121,650,450.1876923
116,135,491,474.9287169
116,137,369,545.2682927
116,266,802,726.2942643
116,267,593,774.0185497
116,270,583,538.6346484
116,271,424,763.4528302
117,107,664,474.6159639
117,113,721,306.1359223
117,114,632,329.2594937
117,116,1694,268.9108619
117,117,514,814.3346304
117,119,772,376.1813472
117,125,381,319.9186352
117,266,708,784.4435028
117,267,385,779.3454545
117,270,393,597.5699746
118,18,401,531.5710723
118,34,465,355.3462366
118,107,483,495.9171843
118,118,642,995.334891
118,119,576,355.3541667
118,271,369,803.398374
119,3,440,517.7613636
119,8,739,506.7956698
119,10,692,508.9349711
119,20,385,435.974026
119,26,677,428.6720827
119,31,402,480.3507463
119,34,584,460.3133562
119,41,380,605.1473684
119,107,502,368.6155378
119,112,670,541.3
119,113,2180,254.3894495
119,115,832,468.5516827
119,116,756,612.6719577
119,117,532,404.8684211
119,118,587,253.5349233
119,119,1093,1210.630375
119,120,570,310.354386
119,121,528,447.032197
119,135,368,403.3505435
119,270,468,734.5405983
120,107,574,454.5156794
120,116,894,320.3747204
120,119,794,274.7052897
120,120,705,1016.723404
120,124,381,638.5800525
120,270,397,614.7128463
121,1,501,642.2654691
121,24,375,503.12
121,116,843,458.0854093
121,119,615,359.2699187
121,121,494,1184.991903
121,123,585,419.8239316
121,124,380,567.3815789
121,125,465,338.5763441
121,134,817,324.5165239
121,136,455,435.389011
121,141,761,393.4638633
121,158,420,650.6833333
122,82,653,475.058193
122,96,453,575.1147903
122,112,400,601.515
123,19,419,771.2458234
123,31,507,497.6844181
123,107,388,488.2371134
123,117,378,435.8121693
123,123,1434,910.0390516
123,124,592,470.1537162
123,135,392,350.7882653
124,15,477,937.591195
124,20,369,672.3685637
124,31,541,584.0924214
124,39,404,585.9727723
124,43,685,766.8335766
124,82,1521,719.2360289
124,107,759,415.6758893
124,112,377,635.3580902
124,123,1271,261.5334382
124,124,857,1316.016336
124,136,475,600.0168421
125,31,490,480.3734694
125,107,392,463.5612245
125,117,453,299.5011038
125,125,695,1267.158273
125,126,370,402.3405405
125,132,435,378.9517241
125,136,375,580.848
125,137,768,302.7291667
126,126,491,1284.03055
126,130,582,342.7164948
126,131,515,219.2019417
126,134,1523,325.6585686
126,135,387,463.4857881
126,136,1844,344.6426247
126,137,452,434.7986726
126,141,1531,449.4056172
126,145,556,557.0323741
126,151,591,654.7377327
126,158,411,747.6155718
127,31,389,449.688946
127,38,372,587.6102151
127,126,460,310.6630435
127,127,756,1312.539683
128,128,810,1231.558025
128,141,649,418.7041602
128,158,500,676.726
129,123,475,579.7326316
129,124,474,532.6455696
129,129,970,1166.130928
129,130,937,279.963714
129,131,388,305.1572165
129,132,527,376.4060721
129,133,600,487.9783333
129,134,493,417.5638945
129,136,1002,339.3253493
129,141,396,516.3510101
129,145,395,512.6607595
129,146,512,571.8046875
129,151,720,487.5583333
130,116,501,493.4710579
130,119,374,608.8529412
130,124,366,367.9043716
130,126,576,281.6388889
130,129,593,374.6543002
130,130,588,1057.362245
131,126,724,237.4461326
131,129,513,381.6998051
131,131,588,941.6462585
131,133,567,330.9382716
131,138,366,364.6420765
131,145,552,1183.244565
132,124,381,448.4146982
132,129,404,566.8366337
132,132,454,1069.863436
132,136,626,341.7891374
132,159,449,551.610245
133,131,432,355.2430556
133,133,764,991.9856021
133,134,462,437.2077922
133,136,936,433.6901709
133,149,595,561.4621849
134,18,429,648.5710956
134,47,584,579.1438356
134,51,560,559.0982143
134,54,407,516.017199
134,56,564,349.0106383
134,59,595,436.7310924
134,74,507,683.6449704
134,121,482,396.973029
134,126,1467,314.0163599
134,133,395,404.8177215
134,134,1423,1040.723823
134,135,888,369.9256757
134,136,1174,356.1294719
134,145,447,538.0738255
134,146,642,591.6183801
134,149,626,462.5239617
134,151,748,488.8930481
134,158,1074,565.8752328
134,163,522,564.4022989
135,56,839,468.9678188
135,134,1063,380.4139229
135,135,1004,1165.365538
135,136,2282,396.6402279
135,141,634,458.8359621
135,142,380,677.2552632
135,149,491,502.8900204
136,27,413,827.3365617
136,32,498,630.3955823
136,36,445,678.3078652
136,38,427,556.763466
136,45,459,529.9063181
136,47,449,562.6302895
136,51,537,391.1471136
136,59,393,413.2239186
136,74,705,651.3617021
136,124,420,683.5809524
136,126,1436,333.6009749
136,128,389,367.251928
136,129,376,419.5585106
136,132,491,390.496945
136,133,593,462.9881956
136,134,850,341.2670588
136,135,2017,406.9871096
136,136,1277,1091.545027
136,137,1277,311.8285043
136,138,571,368.3152364
136,141,428,534.3761682
136,145,494,372.9008097
136,146,490,571.877551
136,149,426,582.1455399
136,151,627,415.9489633
136,158,900,609.6644444
137,38,418,663.3110048
137,47,375,634.1573333
137,56,465,448.6494624
137,117,426,435.8450704
137,125,568,366.4947183
137,126,625,369.5408
137,127,392,336.5255102
137,136,1340,366.0932836
137,137,818,1037.339853
137,148,540,360.9537037
138,136,734,408.4509537
138,138,791,1154.030341
138,148,550,271.8581818
138,149,415,402.0240964
139,33,556,818.4766187
139,108,424,1044.410377
139,139,1442,1466.640083
139,155,1123,510.1424755
139,175,377,1184.753316
139,296,419,1137.052506
139,449,730,895.2671233
140,59,526,574.9106464
140,136,470,384.7617021
140,140,735,1165.227211
140,146,477,592.3417191
140,148,498,309.2048193
140,149,777,356.2960103
141,34,367,561.2207084
141,38,422,744.3886256
141,47,617,648.1928687
141,59,440,472.5181818
141,126,1974,349.0481256
141,128,504,464.2896825
141,135,417,436.5707434
141,136,446,505.1950673
141,141,1584,1148.14899
141,144,795,299.0037736
141,145,386,456.8419689
141,146,653,536.2649311
141,148,857,349.6791132
141,149,1019,361.1609421
141,151,385,494.1792208
141,158,2418,416.0599669
141,159,516,482.9379845
141,162,435,696.137931
141,163,624,483.2564103
142,36,614,587.5716612
142,39,366,503.6612022
142,126,382,496.2905759
142,134,411,557.1143552
142,140,447,413.9552573
142,141,577,413.4176776
142,142,974,1119.51232
142,143,835,368.2227545
142,144,720,409.3097222
142,148,458,486.1572052
142,149,597,481.7403685
142,158,457,463.6914661
143,59,402,512.9925373
143,142,713,448.6381487
143,143,832,1263.5
143,145,392,330.0867347
143,146,881,431.6969353
143,149,490,285.7285714
143,158,569,516.1177504
144,138,371,338.6522911
144,141,820,398.7182927
144,142,478,475.6443515
144,144,609,1232.722496
145,64,402,366.7164179
145,126,865,420.465896
145,131,677,475.5022157
145,134,518,484.0579151
145,136,371,496.4177898
145,137,441,443.0022676
145,141,405,450.7209877
145,143,502,336.5916335
145,144,684,365.5730994
145,145,836,1108.805024
145,146,729,410.6762689
145,148,1092,328.7518315
145,149,986,316.0638945
145,150,428,401.0934579
145,158,1920,351.5333333
145,159,605,402.4545455
145,163,472,482.2288136
146,28,487,652.2320329
146,36,1072,625.1296642
146,37,490,582.7387755
146,38,534,559.7397004
146,53,620,602.3774194
146,54,618,428.6990291
146,60,413,549.4818402
146,66,405,540.1333333
146,67,452,490.119469
146,68,400,445.415
146,71,489,320.9038855
146,73,541,533.6913124
146,74,400,398.4
146,84,603,334.9369818
146,131,366,612.1530055
146,134,444,628.6621622
146,136,380,530.7078947
146,140,400,559.565
146,141,550,554.5854545
146,143,544,484.4411765
146,145,674,398.5222552
146,146,613,1018.877651
146,154,597,344.1390285
146,157,571,486.0718039
146,162,388,437.2087629
146,182,687,749.7248908
147,146,635,382.2204724
147,147,591,947.1269036
147,149,379,417
147,158,1082,266.7744917
147,159,439,295.6719818
147,163,535,343.5401869
148,64,429,563.7762238
148,137,413,361.7288136
148,140,594,260.7727273
148,141,1626,330.4600246
148,142,558,425.546595
148,145,1332,257.7484985
148,146,905,455.3524862
148,147,511,310.0156556
148,151,593,353.7959528
149,36,369,868.1246612
149,64,421,522.2375297
149,133,713,615.5105189
149,134,468,465.982906
149,135,554,483.234657
149,137,581,378.7314974
149,140,1003,267.7507478
149,141,942,377.4437367
149,142,420,498.7761905
149,143,522,345.7088123
149,145,1209,319.2258065
149,146,845,443.3704142
149,147,495,333.8343434
149,149,713,1188.15007
149,151,952,398.3151261
149,159,434,340.2488479
149,162,416,557.4158654
149,163,501,498.0778443
149,165,566,510.9734982
149,276,608,451.0049342
150,36,892,659.0997758
150,61,438,616.1118721
150,145,430,400.3534884
150,149,441,468.8888889
150,150,855,1018.604678
150,152,392,391.6454082
150,153,441,263.9002268
150,154,384,361.5052083
150,157,870,328.9195402
150,158,998,487.3166333
150,162,783,346.3384419
150,163,429,558.3473193
150,164,622,452.2733119
151,126,596,563.6493289
151,129,710,578.9957746
151,131,461,411.9761388
151,134,500,484.036
151,136,448,478.109375
151,141,388,397.943299
151,146,491,413.2525458
151,148,372,434.6935484
151,149,1289,349.7377812
151,151,1086,1012.496317
151,152,649,368.7087827
151,158,2662,335.8020285
151,159,459,342.745098
151,163,578,468.8477509
151,165,374,442.8315508
152,145,489,468.4744376
152,147,406,426.5862069
152,150,712,231.1671348
152,151,892,329.6827354
152,152,567,1004.47619
152,164,554,365.9115523
153,64,485,285.1463918
153,146,534,299.9962547
153,150,589,347.9219015
153,153,790,910.6632911
154,64,562,395.3896797
154,136,394,583.1167513
154,146,1188,296.8308081
154,150,1109,281.1532913
154,151,531,541.3088512
154,153,496,253.75
154,154,368,1119.720109
154,162,839,372.8498212
154,163,406,624.3029557
154,164,524,482.0133588
154,165,395,504.6556962
154,302,497,591.9577465
154,303,686,549.3265306
154,305,435,661.5057471
155,33,465,1057.496774
155,139,1087,616.6099356
155,155,1041,1387.635927
155,260,457,1475.356674
155,449,462,1206.41342
157,164,368,382.7581522
158,31,379,824.4379947
158,38,380,1039.942105
158,128,647,568.2009274
158,134,650,527.7661538
158,136,600,592.63
158,141,2445,414.402045
158,142,414,563.794686
158,143,447,493.885906
158,145,2126,419.5667921
158,146,536,588.7033582
158,147,1194,308.9639866
158,149,588,403.3962585
158,150,473,520.9978858
158,151,2769,434.1802095
158,152,387,514.7390181
158,153,661,457.128593
158,158,540,1112.65
158,162,1382,420.1157742
158,164,405,558.8271605
158,165,630,414.3634921
159,128,424,580.3066038
159,141,927,439.3387271
159,145,464,432.0991379
159,151,450,407.0311111
159,162,396,390.8888889
159,276,508,348.6574803
160,160,1055,1287.109953
160,257,1095,475.3936073
160,260,444,1004.603604
160,472,384,758.1640625
161,146,671,291.1073025
161,150,503,325.8926441
161,161,736,1109.644022
162,36,421,905.7292162
162,37,432,790.2083333
162,39,375,752.824
162,146,596,404.8758389
162,149,414,615.2874396
162,154,1009,323.0267592
162,157,428,283.25
162,158,719,420.596662
162,162,603,1088.625207
162,163,1229,332.8380797
162,164,700,351.98
163,134,371,703.4123989
163,141,544,527.2573529
163,145,411,480.459854
163,149,559,443.0554562
163,151,482,458.0954357
163,162,1103,385.7071623
163,163,961,1184.773153
163,164,771,521.922179
163,165,1646,278.4513973
164,146,605,409.922314
164,150,550,424.7109091
164,154,849,277.7667845
164,158,412,564.0533981
164,162,474,386.5126582
164,163,1222,414.4427169
164,164,925,1254.595676
164,165,1467,349.7321063
164,280,367,564.8964578
165,39,393,630.264631
165,136,387,586.2816537
165,141,426,582.4741784
165,146,446,429.4237668
165,149,814,506
165,151,494,439.5870445
165,158,728,343.6744505
165,163,3238,206.1037678
165,164,821,388.3690621
165,165,824,1005.157767
165,276,601,369.4076539
166,166,626,1216.397764
166,167,1340,213.988806
166,168,569,403.1388401
166,169,610,392.5295082
166,182,1246,459.4662921
166,184,379,517.9841689
167,74,424,493.1981132
167,166,563,336.6394316
167,167,705,1086.919149
167,169,1063,259.2483537
167,170,372,339.688172
167,171,590,430.3745763
167,172,537,276.9385475
167,173,646,319.620743
167,182,1258,360.2806041
167,285,1460,333.8164384
167,286,2424,358.9834983
167,305,668,546.8473054
168,66,419,369.3556086
168,72,569,324.8488576
168,168,815,1211.131288
168,182,1881,281.8883573
168,286,476,313.7163866
168,305,500,477.876
169,23,416,904.3966346
169,74,527,455.7172676
169,84,469,396.0469083
169,167,377,483.2413793
169,169,718,1067.143454
169,182,1320,225.5083333
169,305,641,399.1435257
170,167,486,327.5617284
170,168,411,377.2141119
170,169,666,443.3003003
170,170,411,1180.474453
170,182,962,531.506237
170,305,386,823.0984456
171,72,393,370.4249364
171,167,670,257.4552239
171,170,517,312.0696325
171,171,747,1077.91834
171,182,756,376.3187831
171,185,665,470.6030075
171,286,551,354.1125227
171,305,537,402.320298
172,167,722,237.2853186
172,172,874,1070.839817
172,177,410,333.3365854
172,179,395,514.5670886
172,182,1018,449.3163065
173,36,610,672.7196721
173,72,402,392.7761194
173,167,1158,254.3635579
173,170,762,405.9435696
173,172,405,282.7283951
173,173,420,1009.035714
173,182,708,289.4632768
173,305,451,367.8470067
174,1,2590,520.657529
174,6,1253,582.132482
174,11,1296,488.2391975
174,12,891,504.2659933
174,14,456,934.9254386
174,18,1182,644.7724196
174,19,534,615.1329588
174,27,699,655.8984263
